filename,tempo1,zero_crossing_rate_mean,zero_crossing_rate_var,rms_mean,rms_var,y_harm_mean,y_harm_var,y_perc_mean,y_perc_var,spectral_centroid_mean,spectral_centroid_var,rolloff_mean,rolloff_var,chroma_stft_mean,chroma_stft_var,spectral_bandwidth_mean,spectral_bandwidth_var,label,mfcc_mean_1,mfcc_mean_2,mfcc_var_1,mfcc_var_2
209-7시에 들어줘 (Feat. Peder Elias)-부석순(SEVENTEEN).mp3,117.45383522727273,0.10523222562977053,0.09415840431877551,0.22082983,0.013134597,7.069204e-05,0.030068872,0.00024353192,0.01676723,2407.2310958512007,1477532.8856389353,5128.530053339267,4884215.464245355,0.35857522,0.096223615,2438.57521702051,384487.3250658155,209-7시에 들어줘 (Feat. Peder Elias)-부석순(SEVENTEEN).mp3,0.53767455,0.4982979,0.027642308,0.029258596
210-Love Is Ugly (Feat. 화사)-박재범.mp3,161.4990234375,0.0794286258389708,0.07311971923630362,0.21161965,0.0077663786,1.0013988e-06,0.035570253,2.8567542e-06,0.00810652,2234.657141750981,1070438.2595719744,5046.321036014967,4800304.281962772,0.36092883,0.09160542,2485.958604884123,477206.23406202433,210-Love Is Ugly (Feat. 화사)-박재범.mp3,0.52054,0.51087844,0.031352554,0.027328622
211-Love War (Feat. BE‘O)-YENA (최예나).mp3,99.38401442307692,0.09818594758976432,0.08854546728566438,0.25122467,0.010645913,2.2345374e-05,0.03705331,-0.00010058492,0.016231237,2350.0696400115767,1050191.3828181622,5509.278904397671,6658983.270717162,0.357546,0.09757787,2699.9898765527114,495874.51516028185,211-Love War (Feat. BE‘O)-YENA (최예나).mp3,0.48228475,0.4963258,0.02697734,0.027787218
212-GANADARA (Feat. 아이유)-박재범.mp3,89.10290948275862,0.09182817823133696,0.08339576391405076,0.22140868,0.014265326,-4.690455e-07,0.030965004,0.00042766315,0.016346399,2315.7921835861835,785446.1523845773,5189.1111753461355,3735857.927465066,0.37478167,0.0919205,2482.673822323547,355183.81937101745,212-GANADARA (Feat. 아이유)-박재범.mp3,0.5493616,0.49184006,0.030829545,0.032636132
213-오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)-마크툽(MAKTUB).mp3,151.99908088235293,0.11413828626152547,0.10111073787080754,0.19537665,0.010957294,-5.469895e-05,0.03021019,-0.0003093166,0.007406839,2493.0805946142427,945481.7061114497,5343.865136795316,4272814.998841375,0.3140276,0.089622766,2515.277942213159,350819.64600763115,213-오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)-마크툽(MAKTUB).mp3,0.48971373,0.49486655,0.028446974,0.030241314
214-Square (2017)-백예린 (Yerin Baek).mp3,99.38401442307692,0.11056858295991748,0.0983431714221533,0.2285205,0.0030339295,-9.343693e-06,0.03284721,-0.00017436624,0.010237312,2419.508128191182,502833.20069264947,5243.222421387108,2472955.077537084,0.33740315,0.08708746,2508.5834039530555,195782.8507994926,214-Square (2017)-백예린 (Yerin Baek).mp3,0.47133312,0.5099856,0.026911987,0.028792236
215-헤픈 우연-헤이즈(Heize).mp3,112.34714673913044,0.08524307287725434,0.07797669140369742,0.028237948,0.000459715,1.867123e-07,0.0006279214,7.74091e-06,0.0002987473,2168.4303635977167,893484.0078476039,4867.802631026742,3739046.441393422,0.35842592,0.1023363,2534.3495489194947,223583.34857810294,215-헤픈 우연-헤이즈(Heize).mp3,0.4987775,0.49681824,0.028296774,0.03002893
216-너를 생각해-주시크 (Joosiq).mp3,92.28515625,0.07731329913372265,0.07133595291078222,0.22027451,0.00945261,-7.8803005e-06,0.041217454,-0.00015068708,0.007014779,2045.3998999594546,678957.6702070344,4473.341191339565,3049869.613908394,0.28943652,0.09149083,2323.248670843345,230348.11755708398,216-너를 생각해-주시크 (Joosiq).mp3,0.53840554,0.5422796,0.032645162,0.02941407
217-벌써 일년-브라운 아이즈(Brown Eyes).mp3,103.359375,0.10588032201654579,0.0946696794262183,0.09637935,0.0019011803,7.799073e-07,0.006342451,-2.3009663e-05,0.0023902843,2570.577367659949,561070.5035328201,5913.9071756284475,2048494.1803430284,0.31979927,0.092882246,2705.0522098386537,171854.9217573711,217-벌써 일년-브라운 아이즈(Brown Eyes).mp3,0.5219632,0.4693362,0.028692454,0.02786754
218-찰나가 영원이 될 때 (The Eternal Moment)-마크툽(MAKTUB).mp3,151.99908088235293,0.09262134837114418,0.08404263419705539,0.18821597,0.010866241,-6.1286087e-06,0.030404825,-0.00013546066,0.0054334947,2085.890898480457,559072.3103601527,4529.02278949104,2858384.2430971926,0.26748267,0.09086406,2285.736773144542,263065.8232421729,218-찰나가 영원이 될 때 (The Eternal Moment)-마크툽(MAKTUB).mp3,0.48952687,0.49855486,0.031405773,0.02818879
219-Vancouver-BIG Naughty (서동현).mp3,89.10290948275862,0.07538148130691846,0.06969911358289321,0.25120455,0.016415108,8.899637e-06,0.04369809,-0.00017544064,0.01826599,1971.7675943879833,826666.7157453008,4238.56762035473,4127288.7926536202,0.37748995,0.094435,2330.894401581366,264101.3510706717,219-Vancouver-BIG Naughty (서동현).mp3,0.52324843,0.508931,0.026354425,0.02830839
"220-All I Wanna Do (K) (Feat. Hoody, Loco)-박재범.mp3",95.703125,0.09363981845030592,0.08487140285089964,0.21949393,0.0101638185,1.9314353e-05,0.027862146,7.6841934e-05,0.017603593,2223.21882635298,720973.4301395052,4759.01389547895,3039371.2352857105,0.35055622,0.092184894,2343.0402783998616,298179.3654840342,"220-All I Wanna Do (K) (Feat. Hoody, Loco)-박재범.mp3",0.5087429,0.54931474,0.027300527,0.028052561
221-Timeless-SG워너비.mp3,107.666015625,0.12083714260208127,0.10623552756984549,0.1808124,0.0071012923,-1.1347257e-05,0.020904098,-0.0001349784,0.008539451,2628.3089127287726,945838.8295234987,5701.535587909277,3706118.1772131925,0.32943648,0.092091255,2594.4238661028203,347468.3642113521,221-Timeless-SG워너비.mp3,0.4951953,0.5210847,0.028944423,0.027080247
"222-낭만교향곡 (Feat. CHANGMO, 박재범)-BIG Naughty (서동현).mp3",89.10290948275862,0.11247530421148774,0.09982461015402096,0.2286476,0.015229106,-1.4495118e-05,0.033954207,-0.00035190777,0.018174488,2519.602961986541,1037828.893242853,5411.92221305895,4262069.250102194,0.37520257,0.09427056,2595.7917549150616,266322.9089435969,"222-낭만교향곡 (Feat. CHANGMO, 박재범)-BIG Naughty (서동현).mp3",0.51497406,0.4991597,0.026456047,0.026929975
223-Akita (Feat. hartts) (Prod. OBSN)-BE'O (비오).mp3,129.19921875,0.09094964304014216,0.08267780547101287,0.258287,0.009982672,-8.331918e-06,0.042136688,-1.2779304e-06,0.01640706,2087.7175099742008,619192.2514829752,4505.1846050922395,3245296.733592091,0.35210586,0.08733712,2259.2361862738126,349170.56831577513,223-Akita (Feat. hartts) (Prod. OBSN)-BE'O (비오).mp3,0.5227868,0.50708777,0.028957384,0.027469408
224-사랑은...향기를 남기고-테이(Tei).mp3,129.19921875,0.08135455296436894,0.07473598967633666,0.0947868,0.0021823926,-2.1224425e-07,0.006809752,-5.811894e-06,0.0016105281,1898.853400004865,720586.6583687171,4217.860631395753,4188131.371401737,0.34680116,0.08640577,2188.7811130977752,449366.84661002015,224-사랑은...향기를 남기고-테이(Tei).mp3,0.50670797,0.5046685,0.025963593,0.0277646
225-사랑이 잘 (With 오혁)-아이유(IU).mp3,66.25600961538461,0.10368732500286301,0.09293626363661366,0.14235565,0.0036801028,-1.8379027e-05,0.012082118,-0.00011476644,0.005334547,2424.478547870026,923244.0343245424,5325.068365749429,4018224.320408912,0.3302796,0.094593115,2571.1784546461813,300177.8844553674,225-사랑이 잘 (With 오혁)-아이유(IU).mp3,0.4894269,0.50330424,0.030634621,0.025242457
226-미안해-양다일.mp3,69.83741554054055,0.08244849548300669,0.07565074107559523,0.19173312,0.011188122,-8.526247e-06,0.03302472,-6.259597e-05,0.005246557,1883.0106101036033,724614.5166009046,4075.6054315523425,3936293.4461523993,0.2888774,0.089267515,2097.7316807643606,494968.65271631535,226-미안해-양다일.mp3,0.49203596,0.490351,0.032940734,0.032641944
227-아무래도 난-주시크 (Joosiq).mp3,99.38401442307692,0.07247244138140829,0.06722018662162668,0.26042512,0.0135698235,-4.9989056e-05,0.0449231,-0.0005716034,0.017851409,2124.728176650142,633102.3398661016,4868.796902452494,3299910.832805893,0.3117135,0.097400166,2474.173272270337,184701.13752937908,227-아무래도 난-주시크 (Joosiq).mp3,0.5042629,0.5243231,0.029278897,0.029223949
228-손을 마주 잡고-BIG Naughty (서동현).mp3,172.265625,0.09821988795968865,0.08857274156887486,0.24045835,0.009113231,5.511043e-06,0.03771946,0.000200619,0.013469806,2530.3712083710266,838124.6951286307,5915.987040536997,3115929.426052499,0.31486586,0.09068926,2798.7254033732024,188179.45944267474,228-손을 마주 잡고-BIG Naughty (서동현).mp3,0.5077686,0.52043676,0.028991217,0.027424144
229-Bye bye my blue-백예린 (Yerin Baek).mp3,89.10290948275862,0.061701520114218526,0.05789444252981326,0.19036795,0.0099099865,-4.1905055e-06,0.030519309,6.804704e-05,0.0065241037,1687.0617671240561,841736.3789761628,3570.92902436468,4809038.760079598,0.31106937,0.09445683,2057.471084181315,618440.930972197,229-Bye bye my blue-백예린 (Yerin Baek).mp3,0.4934153,0.49905545,0.035066336,0.03223409
230-그런일은-박화요비.mp3,135.99917763157896,0.09687866184543677,0.0874931867244742,0.20225386,0.0071442896,-3.5675068e-06,0.030502867,-1.6796266e-05,0.006245778,2184.492516064858,759732.6875156087,4878.600885275136,4398228.886843055,0.31842315,0.08864906,2512.5662500106914,280711.5523220778,230-그런일은-박화요비.mp3,0.49732673,0.51922315,0.029143553,0.028404353
231-내사람-Partner For Life-SG워너비.mp3,112.34714673913044,0.1052758862108076,0.09419287399333671,0.25930575,0.011962222,1.4302844e-05,0.040849164,-0.00027320714,0.019616637,2454.8177233743713,470692.9361212869,5351.778163889118,1641100.454065393,0.32770503,0.09507991,2552.5177414742016,97103.62929518809,231-내사람-Partner For Life-SG워너비.mp3,0.5076926,0.5173713,0.03215672,0.027620208
232-Boat-죠지.mp3,69.83741554054055,0.11079711822782508,0.0985211168202344,0.1702494,0.018683592,1.5670847e-05,0.017411293,-0.0013656416,0.01837987,2423.1345215341016,1226305.6433956134,5234.719407453614,4520952.402271834,0.36248818,0.10088869,2460.6540915175788,385103.1561019084,232-Boat-죠지.mp3,0.5016835,0.48477128,0.025461953,0.025949033
233-바람기억-나얼(Na-Ul).mp3,67.99958881578948,0.06961695141845241,0.06477043149365318,0.16580386,0.008461718,3.0130457e-05,0.025319695,0.00044768065,0.004456501,1613.0820605044607,446998.09723997675,3381.3661286079996,2441649.5194147183,0.26796737,0.08931111,1988.606544016935,273329.18702804187,233-바람기억-나얼(Na-Ul).mp3,0.51048434,0.5070897,0.030952716,0.036180872
234-그건 아마 우리의 잘못은 아닐 거야-백예린 (Yerin Baek).mp3,95.703125,0.05777512501344697,0.05443715994312761,0.27145976,0.006432424,6.1390633e-06,0.05517415,-5.0266615e-05,0.010616786,1560.645618452366,359814.015939241,3164.4679671884255,2324224.0171441864,0.30334628,0.092127785,2063.6262874643867,264385.82949125563,234-그건 아마 우리의 잘못은 아닐 거야-백예린 (Yerin Baek).mp3,0.508584,0.48435298,0.028695486,0.029795887
235-눈의 꽃-박효신.mp3,143.5546875,0.06563620824142809,0.06132809640911599,0.07702966,0.0026679293,-2.808941e-06,0.00572636,-3.3511977e-05,0.0012117035,1835.8578128795848,648797.5059985392,4015.0599226694194,3975971.6510944567,0.2697321,0.090069704,2252.6497030987475,425261.9629090026,235-눈의 꽃-박효신.mp3,0.5224496,0.49086422,0.028416058,0.027299833
236-팔레트 (Feat. G-DRAGON)-아이유(IU).mp3,103.359375,0.08917369280431632,0.08122174531595777,0.23053099,0.012457967,-2.2995924e-05,0.025214005,3.5582507e-06,0.023663605,2199.8835229130077,1283914.8432417843,4835.596681775287,6594215.708952672,0.34361175,0.097520284,2476.1772604771095,526005.567231012,236-팔레트 (Feat. G-DRAGON)-아이유(IU).mp3,0.50637937,0.4990563,0.029908916,0.028346442
237-Graduation-NCT DREAM.mp3,86.1328125,0.09761032575252146,0.08808255005900804,0.23251338,0.0113086235,6.7976725e-07,0.040119704,-2.6388281e-05,0.009667055,2342.598028427208,895896.9501402548,5190.590660452497,4244181.088188347,0.3241128,0.09224549,2518.6828948741327,327298.4301884456,237-Graduation-NCT DREAM.mp3,0.5152708,0.5268699,0.02570064,0.029758371
238-비-폴킴(Paul Kim).mp3,64.599609375,0.04878317912728757,0.04640338056152251,0.12785079,0.005180512,-4.1352654e-05,0.01474437,-0.00026790897,0.0022757906,1311.6742167265293,485004.16341757705,2699.488082265998,3029509.7563253623,0.29976237,0.091439456,1803.7005752048174,407445.77572955244,238-비-폴킴(Paul Kim).mp3,0.49649215,0.5428224,0.030016929,0.029553168
239-도망가자 (Run With Me)-선우정아(Sunwoojunga).mp3,135.99917763157896,0.06799601050251747,0.063372553058259,0.15993276,0.014640396,-6.336454e-05,0.02882489,-0.00022827767,0.003718268,1693.044394249738,785208.8146784551,3423.2361745409867,4017417.311092479,0.26589987,0.089775264,2102.910237810999,326167.89283731126,239-도망가자 (Run With Me)-선우정아(Sunwoojunga).mp3,0.50071234,0.4812543,0.028504556,0.030622317
240-그러니까 하고 싶은 내 말은-BIG Naughty (서동현).mp3,89.10290948275862,0.07026080155977533,0.06532422132395323,0.2580128,0.013127539,-5.5029136e-06,0.03566372,9.5834985e-05,0.020218933,1770.9731248055075,556279.1416810813,3778.8523759622913,3085025.6751481304,0.36009097,0.087435946,2145.20562315176,275707.4758127238,240-그러니까 하고 싶은 내 말은-BIG Naughty (서동현).mp3,0.48691168,0.4921668,0.026610294,0.027491342
241-...사랑했잖아...-린(LYn).mp3,129.19921875,0.07299149455662934,0.0676637362790189,0.15946867,0.004618692,-4.072698e-05,0.017575748,-4.4773198e-05,0.0060034194,2000.371850205303,1110013.1364432266,4784.961726760404,8217788.688437883,0.3016879,0.09146186,2476.457821926809,783097.2898987808,241-...사랑했잖아...-린(LYn).mp3,0.4690118,0.50146073,0.030092683,0.029014908
242-_WORLD-세븐틴(SEVENTEEN).mp3,112.34714673913044,0.10807125155191187,0.09639185613991534,0.3890646,0.0169154,0.00016680195,0.08000706,-9.210738e-05,0.038228467,2528.0561624302663,499724.1690798497,5765.282589231746,1716059.3381327784,0.3455894,0.089001134,2667.571784176735,132386.5772724122,242-_WORLD-세븐틴(SEVENTEEN).mp3,0.5569849,0.5167275,0.026166353,0.02428978
243-사랑의 인사-씨야(SeeYa).mp3,99.38401442307692,0.08645708008231479,0.07898225338595509,0.20034656,0.0105590485,-1.5926138e-05,0.02908315,-4.6692378e-05,0.00844189,2040.8320759454025,600336.7924004254,4396.218054672231,3585660.286061969,0.2935938,0.09337594,2300.9570268778234,317386.51640536234,243-사랑의 인사-씨야(SeeYa).mp3,0.48811686,0.49628195,0.02744248,0.030768469
244-와르르 ♥-Colde(콜드).mp3,112.34714673913044,0.05672831216309477,0.05351021076222118,0.20242609,0.010822575,-1.4171134e-07,0.03176649,2.3967152e-06,0.008364196,1524.9394265950218,583191.9912767361,3106.844807581882,3698473.9413482845,0.31237683,0.09331702,2050.195306102769,344130.19181864476,244-와르르 ♥-Colde(콜드).mp3,0.5047821,0.5011424,0.02749531,0.02718511
245-잠수이별 (Prod. 코드 쿤스트)-우원재.mp3,123.046875,0.0704270853524585,0.06546711100121601,0.28429103,0.010289527,-2.8109996e-06,0.051189944,3.9203474e-05,0.018483749,1803.0093643809853,943321.2405171198,3649.8225249955694,4559373.879356188,0.38359547,0.08503903,2172.3817369368135,442328.18895784765,245-잠수이별 (Prod. 코드 쿤스트)-우원재.mp3,0.5164875,0.5173856,0.027534045,0.027569266
246-잊어버리지마 (feat. 태연)-Crush.mp3,95.703125,0.07714144230263432,0.0711906401821036,0.24873957,0.01061044,3.400505e-06,0.046279907,-5.469248e-06,0.010789747,2261.035532393942,754752.9824279461,5405.923865309146,3464385.7317879777,0.30240947,0.09557871,2600.5611612795433,366552.36673903366,246-잊어버리지마 (feat. 태연)-Crush.mp3,0.50605035,0.51058567,0.02860222,0.027265377
247-우주를 건너-백예린 (Yerin Baek).mp3,92.28515625,0.0850889327126638,0.07784880624248355,0.22068325,0.010120978,-0.0025428487,0.035000812,-0.001927451,0.012288143,2145.5934776891872,748322.3749520342,4595.538970047128,4305010.777404553,0.2959315,0.09436292,2425.6771251821483,387190.6451326042,247-우주를 건너-백예린 (Yerin Baek).mp3,0.49540704,0.48820987,0.028698355,0.027076565
248-What Do I Call You-태연 (TAEYEON).mp3,143.5546875,0.09888382852247297,0.0891058169792112,0.25926083,0.024335783,8.5062646e-05,0.058398005,0.00033851215,0.018560365,2563.6825160726476,994823.8010884527,5540.271279742609,3641401.889364298,0.36651447,0.10161607,2581.4685298722347,220913.39213756612,248-What Do I Call You-태연 (TAEYEON).mp3,0.45798704,0.5178678,0.028637137,0.029621696
249-꽃 길-BIGBANG (빅뱅).mp3,95.703125,0.09295767189552659,0.08431654313129032,0.24670511,0.010873636,-4.769281e-05,0.048062716,-0.00028901023,0.011999467,2267.248174369041,657263.5395471165,4818.2939813450785,2664329.6928254403,0.36317366,0.09538815,2317.7209731879775,246552.56329910818,249-꽃 길-BIGBANG (빅뱅).mp3,0.49972826,0.52166253,0.030298755,0.0265925
250-Marry Me (꽃길만 걷자)-우디(Woody).mp3,89.10290948275862,0.07977419876380118,0.0734102759753947,0.2738046,0.012034724,-1.3893272e-05,0.046407882,-0.00013480839,0.020483114,2093.623474937533,772094.245415077,4757.034408725095,3987781.272569766,0.31433615,0.09441884,2442.727757493161,366607.2836446745,250-Marry Me (꽃길만 걷자)-우디(Woody).mp3,0.5236186,0.5251198,0.027487654,0.026118863
251-한숨-이하이.mp3,123.046875,0.0835945280253032,0.07660648290953005,0.14193475,0.01309308,-1.5837593e-05,0.025489958,-3.4648216e-05,0.0028687099,1837.1761414672076,832148.580193446,3783.064414176101,4809590.725478062,0.23675075,0.08740114,2066.697409780548,597553.4607867668,251-한숨-이하이.mp3,0.4880771,0.49112174,0.032316104,0.031082083
252-삐삐-아이유(IU).mp3,143.5546875,0.1036729519974073,0.0929248710215506,0.26047257,0.018425718,-2.2467844e-05,0.03682058,-0.00019469555,0.029013988,2382.162184035333,1272593.0740533762,5129.402696313865,4658492.70121855,0.3663431,0.10039668,2533.0608002089252,290944.32040941896,252-삐삐-아이유(IU).mp3,0.48552462,0.4903805,0.028080227,0.02702396
253-밝게 빛나는 별이 되어 비춰줄게-송이한.mp3,123.046875,0.07693885707760323,0.07101926934919532,0.25166485,0.013673122,4.2359547e-06,0.05549775,0.00010841769,0.007302944,2009.4844620702297,818986.5157161929,4734.290983304024,4805634.714176416,0.25642303,0.09200475,2415.8638969035237,420679.2082140672,253-밝게 빛나는 별이 되어 비춰줄게-송이한.mp3,0.49460503,0.50206614,0.027120614,0.028144212
254-찬란한 계절-폴킴(Paul Kim).mp3,184.5703125,0.06427951673996543,0.06014766046764192,0.1583316,0.0081292335,-0.00010596898,0.02571951,-0.00025383514,0.003308132,1656.5721150545617,1041798.1203992639,3542.1097240961585,5112283.853392558,0.29741338,0.09261097,2002.209468935471,510445.6439622928,254-찬란한 계절-폴킴(Paul Kim).mp3,0.508199,0.52205914,0.029778909,0.028395548
255-Dice Game-요아리(Yoari).mp3,123.046875,0.09326621545710873,0.08456762851141696,0.16912556,0.015972078,-1.4070637e-06,0.025632014,3.549396e-05,0.010499074,2329.8366285517964,1000650.669274152,5063.142885468435,4465089.774343297,0.33015838,0.102972336,2541.3053996162257,327819.3378599777,255-Dice Game-요아리(Yoari).mp3,0.49645558,0.4920618,0.032138657,0.032145347
"256-무제(無題) (Untitled, 2014)-G-DRAGON.mp3",80.74951171875,0.08424838071824589,0.07715059106459943,0.112737805,0.0030815639,-6.9258135e-06,0.011144357,-0.00011858525,0.0016946094,1622.038260750968,932491.6628818831,3085.1892839286875,3645626.4685101514,0.28641945,0.08872404,1707.5657423250152,518522.6467555208,"256-무제(無題) (Untitled, 2014)-G-DRAGON.mp3",0.4837957,0.5082939,0.029288508,0.03431121
257-0310-백예린 (Yerin Baek).mp3,135.99917763157896,0.062333085291418816,0.058447671769471576,0.21698178,0.00850546,-5.103263e-06,0.040641606,-8.391581e-05,0.0047457675,1694.6929804867646,419833.79184694425,3498.6075971578875,2282432.5144431368,0.29834,0.088738255,2124.4538906102375,273284.3459506082,257-0310-백예린 (Yerin Baek).mp3,0.4819409,0.5078797,0.033915292,0.026277773
258-D (half moon) (Feat. 개코)-DEAN(딘).mp3,172.265625,0.07770104536671878,0.07166359291563792,0.14311658,0.004870345,-4.075511e-06,0.017114535,-0.00014874862,0.0030655863,1926.221826592423,524138.0084002292,4154.619744502952,3145424.0670951842,0.3470897,0.09372912,2132.0947617611914,519643.84620920103,258-D (half moon) (Feat. 개코)-DEAN(딘).mp3,0.5261485,0.52899027,0.027582241,0.03065957
259-Change-(여자)아이들.mp3,112.34714673913044,0.08090679720458392,0.07436088737068028,0.33880076,0.003531698,5.849254e-05,0.07773907,-3.6925278e-05,0.016753618,2479.9130784811055,1009148.1232413792,5978.08350223495,5226964.55768074,0.39538223,0.08782617,2822.452640060022,473846.4403282344,259-Change-(여자)아이들.mp3,0.48918292,0.46003208,0.027394075,0.026801888
260-좋아 (JOAH)-박재범.mp3,172.265625,0.08391313244487086,0.07687171864816042,0.24626929,0.0072505544,-1.7607497e-05,0.035939608,-9.467048e-05,0.01573198,1986.5206009688368,450966.19421692775,4228.594628455759,2386349.1300910125,0.37434077,0.08482026,2192.7972709848973,230938.15099933874,260-좋아 (JOAH)-박재범.mp3,0.5294992,0.5132777,0.026243346,0.024682032
"261-눈, 코, 입-태양.mp3",143.5546875,0.07149073358471843,0.06637980859623721,0.20743401,0.009999186,3.0720716e-06,0.03436132,3.691658e-05,0.007890339,1695.4735639685005,619375.8600538381,3489.894318465077,3191814.7095883605,0.30470613,0.08938998,1936.5480219527005,426368.7664989229,"261-눈, 코, 입-태양.mp3",0.5280455,0.48560116,0.028320208,0.029112019
262-그땐 그땐 그땐-슈프림팀(Supreme Team).mp3,117.45383522727273,0.09288871873905888,0.08426040467007491,0.19238062,0.005087361,-1.9666848e-05,0.014464267,-0.0007213014,0.01505125,2170.949026536066,686109.4849149084,4792.713480764251,3390207.2039712365,0.37129462,0.08728782,2409.5794495783143,350158.4256576713,262-그땐 그땐 그땐-슈프림팀(Supreme Team).mp3,0.5204593,0.5006096,0.029108988,0.028253058
263-YOU AND I-박봄 (Park Bom).mp3,107.666015625,0.09745813513954056,0.08796004703466351,0.26263997,0.013270271,9.70818e-06,0.055635855,0.00010623418,0.010659775,2231.2381442415763,495003.9688266998,4690.914954876078,2313326.4021203034,0.39668775,0.08647466,2303.7868803087817,247849.35173210848,263-YOU AND I-박봄 (Park Bom).mp3,0.51285535,0.5161422,0.02500557,0.025740126
264-Drunk plans-heyden.mp3,143.5546875,0.07035730692654432,0.06540715628858833,0.19049145,0.01542693,-2.2294735e-05,0.023252068,-2.0360048e-05,0.017943304,1807.040132125826,1001025.0460095865,3915.7245503775835,4635076.266843122,0.34766307,0.09429171,2252.4546619059006,377761.6817813719,264-Drunk plans-heyden.mp3,0.506086,0.5094538,0.028711788,0.026100941
265-사랑인걸-모세(Mose).mp3,129.19921875,0.07018379667294551,0.0652580313575161,0.14966705,0.007473727,-4.586411e-06,0.014788708,-1.1353799e-05,0.0071603344,1900.8177055521207,805402.1149622318,4341.411563379456,4372571.790709006,0.33838356,0.091889694,2358.1141421904636,392602.56744683796,265-사랑인걸-모세(Mose).mp3,0.49655184,0.53251797,0.029167958,0.027703019
266-Coin-아이유(IU).mp3,117.45383522727273,0.1126310706653482,0.0999453125861256,0.25149918,0.01981598,3.227787e-05,0.041803773,0.00038245198,0.020205665,2475.6866455449867,1179636.2348712762,5416.644281408115,5337253.422873571,0.3735854,0.09374584,2435.8699833657174,695304.0458173129,266-Coin-아이유(IU).mp3,0.52029634,0.48902774,0.02522212,0.02611578
267-같은 시간 속의 너-나얼(Na-Ul).mp3,135.99917763157896,0.06377626228681993,0.05970885065554264,0.1735756,0.01475662,-6.419103e-06,0.03138124,-7.1322174e-05,0.005344945,1487.379150992484,553003.7167302963,2992.777741700546,3251080.710883099,0.2556092,0.08675859,1882.6435551594473,444929.8352822523,267-같은 시간 속의 너-나얼(Na-Ul).mp3,0.5022408,0.5006516,0.030712862,0.03127455
268-instagram-DEAN(딘).mp3,95.703125,0.07075884940326967,0.06575203463439504,0.13291775,0.006865661,-1.14199975e-05,0.014617583,-6.200146e-05,0.0053079,1776.4977257005721,594457.5739765922,3779.172488984475,3094102.381256828,0.3288697,0.10042264,2101.0054915292258,304015.9174150682,268-instagram-DEAN(딘).mp3,0.4881604,0.50332403,0.029240811,0.029804338
269-Beige coat-그리즐리 (Grizzly).mp3,143.5546875,0.07296425797309597,0.06764047503153148,0.2189017,0.009556992,-4.299722e-05,0.036088772,-0.00048416134,0.009122026,2004.1197709997643,454559.0268408925,4410.51248298883,2449784.987660367,0.34389892,0.0876533,2368.311498725233,152343.04973679062,269-Beige coat-그리즐리 (Grizzly).mp3,0.520683,0.51684,0.029517425,0.028116835
270-우리가 맞다는 대답을 할 거예요-이강승.mp3,86.1328125,0.033788821522341604,0.032647137062472964,0.20796454,0.010297831,-7.575386e-08,0.031342123,-0.00016866275,0.012349242,888.3280280271204,440128.73126997927,1535.971025847871,2306217.477191682,0.3100425,0.09506927,1374.2786993710345,507301.72446892643,270-우리가 맞다는 대답을 할 거예요-이강승.mp3,0.49162412,0.49024427,0.031388156,0.033808753
271-One More Time-폴킴(Paul Kim).mp3,151.99908088235293,0.058369931891314966,0.054962882942318235,0.18319917,0.00856207,-3.1997217e-06,0.025555933,-9.545782e-05,0.0066677607,1713.0288444031628,784397.1511956449,3867.2044565246374,4801434.512054272,0.29577056,0.08928706,2227.3111561618275,533995.7053452184,271-One More Time-폴킴(Paul Kim).mp3,0.51259506,0.51140696,0.031142738,0.029462565
272-끝말잇기 (Feat. Skinny Brown)-TOIL.mp3,103.359375,0.09338639763758398,0.08466537837385898,0.22368972,0.013430109,6.2839395e-06,0.032543495,-0.00037195894,0.015339449,2105.495108042268,495066.8806624175,4433.249786136458,2349255.341307251,0.2884655,0.08764312,2318.9502894279494,190898.99133927343,272-끝말잇기 (Feat. Skinny Brown)-TOIL.mp3,0.52054006,0.55377984,0.028103739,0.028577074
273-줄 (Feat. 권진아)-BE'O (비오).mp3,89.10290948275862,0.07901070578492053,0.07276801415628922,0.3043816,0.018661665,3.3818047e-05,0.06096241,3.7866805e-05,0.024495073,2125.9367006133166,708945.3880730732,4888.3489973124,3789019.6212305063,0.39022207,0.0917595,2462.229802476761,321941.15305539715,273-줄 (Feat. 권진아)-BE'O (비오).mp3,0.49642783,0.48822963,0.027400399,0.025897859
274-Favorite (Vampire)-NCT 127.mp3,151.99908088235293,0.08346152531364305,0.07649569910596325,0.32316792,0.012207586,2.5044466e-07,0.07321317,-4.1933768e-06,0.020537509,2262.503385846432,661308.3163822002,5069.633944156156,3389922.2556527946,0.41158032,0.09420219,2550.979517659286,213307.01650904218,274-Favorite (Vampire)-NCT 127.mp3,0.50004727,0.49207827,0.029553121,0.02803644
